timestamp,event,channel,pitch,velocity
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,46,21
1.37392764E12,noteOff,9,46,64
1.37392764E12,noteOn,9,36,62
1.37392764E12,noteOn,0,51,20
1.37392764E12,noteOff,9,36,64
1.37392764E12,noteOn,0,51,64
1.37392764E12,noteOn,9,46,26
1.37392764E12,noteOff,9,46,64
1.37392764E12,noteOn,9,38,125
1.37392764E12,noteOff,9,38,64
1.37392764E12,noteOn,9,46,28
1.37392764E12,noteOff,9,46,64
1.37392764E12,noteOn,9,51,31
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,46,26
1.37392764E12,noteOff,9,46,64
1.37392764E12,noteOn,9,36,70
1.37392764E12,noteOn,0,51,33
1.37392764E12,noteOff,9,36,64
1.37392764E12,noteOn,0,51,64
1.37392764E12,noteOn,9,46,19
1.37392764E12,noteOff,9,46,64
1.37392764E12,noteOn,9,51,30
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,46,31
1.37392764E12,noteOff,9,46,64
1.37392764E12,noteOn,9,51,57
1.37392764E12,noteOn,0,36,67
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,0,36,64
1.37392764E12,noteOn,0,4,115
1.37392764E12,noteOn,9,51,55
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,52
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,57
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,48
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,41
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,45
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,35
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,9,51,53
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,0,4,108
1.37392764E12,noteOn,9,51,43
1.37392764E12,noteOff,9,51,64
1.37392764E12,noteOn,0,4,105
1.37392764E12,noteOn,9,51,45
1.37392764E12,noteOff,9,51,64
